,code,name
620,SZ.000793,华闻传媒
621,SZ.000783,长江证券
622,SZ.000795,英洛华
624,SZ.000792,盐湖股份
625,SZ.000069,华侨城A
626,SZ.000789,万年青
627,SZ.000863,三湘印象
628,SZ.000836,鑫茂科技
629,SZ.000823,超声电子
630,SZ.000791,甘肃电投
631,SZ.000818,航锦科技
632,SZ.000888,峨眉山A
633,SZ.000839,中信国安
634,SZ.000848,承德露露
635,SZ.000063,中兴通讯
636,SZ.000899,赣能股份
637,SZ.000829,天音控股
638,SZ.000889,茂业通信
639,SZ.000802,北京文化
640,SZ.001896,豫能控股
641,SZ.000886,海南高速
642,SZ.000798,中水渔业
643,SZ.000826,启迪桑德
645,SZ.000876,新希望
646,SZ.000790,泰合健康
647,SZ.000880,潍柴重机
648,SZ.000807,云铝股份
649,SZ.000806,银河生物
650,SZ.000089,深圳机场
651,SZ.000858,五粮液
652,SZ.000801,四川九洲
653,SZ.000813,德展健康
654,SZ.000883,湖北能源
655,SZ.000811,冰轮环境
656,SZ.000810,创维数字
657,SZ.000878,云南铜业
658,SZ.000065,北方国际
659,SZ.000815,美利云
660,SZ.000851,高鸿股份
662,SZ.000882,华联股份
663,SZ.000812,陕西金叶
664,SZ.000821,京山轻机
665,SZ.000820,神雾节能
666,SZ.000822,山东海化
667,SZ.000830,鲁西化工
668,SZ.000856,冀东装备
669,SZ.000881,中广核技
670,SZ.000831,五矿稀土
671,SZ.000862,银星能源
672,SZ.000837,秦川机床
673,SZ.000850,华茂股份
674,SZ.000825,太钢不锈
675,SZ.000861,海印股份
676,SZ.000860,顺鑫农业
677,SZ.000833,贵糖股份
678,SZ.000859,国风塑业
679,SZ.000852,石化机械
680,SZ.000887,中鼎股份
681,SZ.000895,双汇发展
682,SZ.000078,海王生物
684,SZ.000877,天山股份
685,SZ.000892,欢瑞世纪
686,SZ.000890,法尔胜
687,SZ.000900,现代投资
688,SZ.000908,景峰医药
689,SZ.000928,中钢国际
690,SZ.000885,同力水泥
691,SZ.000917,电广传媒
692,SZ.000901,航天科技
693,SZ.000902,新洋丰
694,SZ.000903,云内动力
695,SZ.000897,津滨发展
696,SZ.000905,厦门港务
697,SZ.000909,数源科技
698,SZ.000913,钱江摩托
699,SZ.000911,南宁糖业
701,SZ.000915,山大华特
702,SZ.000925,众合科技
703,SZ.000920,南方汇通
705,SZ.000926,福星股份
706,SZ.000929,兰州黄河
707,SZ.000835,长城动漫
708,SZ.000910,大亚圣象
709,SZ.000906,浙商中拓
710,SZ.000930,中粮生化
711,SZ.000931,中关村
712,SZ.000923,河北宣工
713,SZ.000918,嘉凯城
714,SZ.000090,天健集团
715,SZ.000927,一汽夏利
716,SZ.000932,华菱钢铁
717,SZ.000936,华西股份
718,SZ.000935,四川双马
719,SZ.000933,神火股份
720,SZ.000937,冀中能源
722,SZ.000939,凯迪生态
723,SZ.000948,南天信息
724,SZ.000949,新乡化纤
725,SZ.000938,紫光股份
726,SZ.000952,广济药业
727,SZ.000919,金陵药业
728,SZ.000951,中国重汽
730,SZ.000955,欣龙控股
731,SZ.000959,首钢股份
732,SZ.000958,东方能源
733,SZ.000957,中通客车
734,SZ.000962,东方钽业
735,SZ.000963,华东医药
736,SZ.000960,锡业股份
737,SZ.000961,中南建设
738,SZ.000999,华润三九
739,SZ.000966,长源电力
740,SZ.000967,盈峰环境
741,SZ.000965,天保基建
742,SZ.000970,中科三环
743,SZ.000971,高升控股
744,SZ.000070,特发信息
745,SZ.000978,桂林旅游
746,SZ.000973,佛塑科技
747,SZ.000301,东方市场
748,SZ.000969,安泰科技
749,SZ.000976,华铁股份
750,SZ.000975,银泰资源
751,SZ.000977,浪潮信息
752,SZ.000988,华工科技
753,SZ.000979,中弘股份
754,SZ.000980,众泰汽车
755,SZ.000968,蓝焰控股
756,SZ.000981,银亿股份
757,SZ.000989,九芝堂
759,SZ.000990,诚志股份
760,SZ.000987,越秀金控
761,SZ.000996,中国中期
762,SZ.000096,广聚能源
763,SZ.000158,常山北明
764,SZ.000983,西山煤电
765,SZ.000985,大庆华科
766,SZ.000099,中信海直
767,SZ.000993,闽东电力
768,SZ.000150,宜华健康
770,SZ.000997,新大陆
771,SZ.000151,中成股份
772,SZ.000156,华数传媒
773,SZ.000153,丰原药业
774,SZ.000155,川化股份
775,SZ.000159,国际实业
777,SZ.000157,中联重科
778,SZ.000998,隆平高科
779,SZ.000875,吉电股份
780,SZ.000100,TCL集团
781,SZ.002001,新和成
782,SZ.002002,鸿达兴业
783,SZ.002003,伟星股份
784,SZ.002004,华邦健康
785,SZ.002005,德豪润达
786,SZ.002006,精功科技
787,SZ.002007,华兰生物
788,SZ.002008,大族激光
789,SZ.002009,天奇股份
790,SZ.002010,传化智联
791,SZ.002011,盾安环境
792,SZ.002012,凯恩股份
793,SZ.002013,中航机电
794,SZ.002014,永新股份
795,SZ.002015,霞客环保
796,SZ.002016,世荣兆业
797,SZ.002017,东信和平
799,SZ.002019,亿帆医药
800,SZ.002020,京新药业
801,SZ.002021,中捷资源
802,SZ.002022,科华生物
803,SZ.002023,海特高新
804,SZ.002024,苏宁易购
805,SZ.002025,航天电器
806,SZ.002026,山东威达
807,SZ.002027,分众传媒
808,SZ.002028,思源电气
809,SZ.002029,七匹狼
810,SZ.002030,达安基因
811,SZ.002031,巨轮智能
812,SZ.002032,苏泊尔
813,SZ.002033,丽江旅游
814,SZ.002034,旺能环境
815,SZ.002035,华帝股份
816,SZ.002036,联创电子
817,SZ.002037,久联发展
818,SZ.002038,双鹭药业
819,SZ.002039,黔源电力
820,SZ.002040,南京港
821,SZ.002041,登海种业
822,SZ.002042,华孚时尚
823,SZ.002043,兔宝宝
824,SZ.002044,美年健康
825,SZ.002045,国光电器
826,SZ.002046,轴研科技
827,SZ.002047,宝鹰股份
828,SZ.002048,宁波华翔
829,SZ.002049,紫光国微
830,SZ.002050,三花智控
831,SZ.002051,中工国际
832,SZ.002052,同洲电子
833,SZ.002053,云南能投
834,SZ.002054,德美化工
835,SZ.002055,得润电子
836,SZ.002056,横店东磁
837,SZ.002057,中钢天源
838,SZ.002058,威尔泰
839,SZ.002059,云南旅游
840,SZ.002060,粤水电
841,SZ.002061,浙江交科
842,SZ.002062,宏润建设
843,SZ.002063,远光软件
844,SZ.002064,华峰氨纶
845,SZ.002065,东华软件
846,SZ.002066,瑞泰科技
847,SZ.002067,景兴纸业
848,SZ.002068,黑猫股份
849,SZ.002069,獐子岛
850,SZ.000725,京东方A
851,SZ.000761,本钢板材
855,SZ.002071,长城影视
856,SZ.002072,凯瑞德
857,SZ.002073,软控股份
858,SZ.002074,国轩高科
859,SZ.002075,沙钢股份
860,SZ.002076,雪莱特
861,SZ.002077,大港股份
862,SZ.002078,太阳纸业
863,SZ.002079,苏州固锝
864,SZ.002080,中材科技
865,SZ.002081,金螳螂
866,SZ.002082,万邦德
867,SZ.002083,孚日股份
868,SZ.002084,海鸥住工
869,SZ.002085,万丰奥威
870,SZ.002086,东方海洋
871,SZ.002087,新野纺织
872,SZ.002088,鲁阳节能
873,SZ.002089,新海宜
874,SZ.002090,金智科技
875,SZ.002091,江苏国泰
876,SZ.002092,中泰化学
877,SZ.002093,国脉科技
878,SZ.002094,青岛金王
879,SZ.002095,生意宝
880,SZ.002096,南岭民爆
881,SZ.002097,山河智能
882,SZ.002098,浔兴股份
883,SZ.002099,海翔药业
884,SZ.002100,天康生物
885,SZ.002101,广东鸿图
886,SZ.002102,冠福股份
887,SZ.002103,广博股份
888,SZ.002104,恒宝股份
889,SZ.002105,信隆健康
890,SZ.002106,莱宝高科
891,SZ.002107,沃华医药
892,SZ.002108,沧州明珠
893,SZ.002109,兴化股份
894,SZ.002110,三钢闽光
895,SZ.002111,威海广泰
896,SZ.002112,三变科技
897,SZ.002113,天润数娱
898,SZ.002114,罗平锌电
899,SZ.002115,三维通信
900,SZ.002116,中国海诚
901,SZ.002117,东港股份
902,SZ.002118,紫鑫药业
903,SZ.002119,康强电子
904,SZ.002120,韵达股份
905,SZ.002121,科陆电子
907,SZ.002123,梦网集团
908,SZ.002124,天邦股份
909,SZ.002125,湘潭电化
910,SZ.002126,银轮股份
911,SZ.002127,南极电商
912,SZ.002128,露天煤业
913,SZ.002129,中环股份
914,SZ.002130,沃尔核材
915,SZ.002131,利欧股份
916,SZ.002132,恒星科技
917,SZ.002133,广宇集团
918,SZ.000338,潍柴动力
919,SZ.002134,天津普林
920,SZ.002135,东南网架
921,SZ.002136,安纳达
922,SZ.002137,麦达数字
923,SZ.002138,顺络电子
924,SZ.002139,拓邦股份
925,SZ.002140,东华科技
926,SZ.002142,宁波银行
927,SZ.002141,贤丰控股
928,SZ.002143,印纪传媒
929,SZ.002144,宏达高科
930,SZ.002145,中核钛白
931,SZ.002146,荣盛发展
932,SZ.002147,新光圆成
933,SZ.002148,北纬科技
934,SZ.002149,西部材料
935,SZ.002150,通润装备
936,SZ.002151,北斗星通
937,SZ.002152,广电运通
938,SZ.002153,石基信息
939,SZ.002154,报喜鸟
940,SZ.002155,湖南黄金
941,SZ.002156,通富微电
942,SZ.002157,正邦科技
943,SZ.002158,汉钟精机
944,SZ.002159,三特索道
945,SZ.002160,常铝股份
946,SZ.002161,远望谷
947,SZ.002162,悦心健康
948,SZ.002163,中航三鑫
949,SZ.002164,宁波东力
950,SZ.002165,红宝丽
951,SZ.002166,莱茵生物
952,SZ.002167,东方锆业
953,SZ.002168,深圳惠程
954,SZ.002169,智光电气
955,SZ.002170,芭田股份
956,SZ.002171,楚江新材
957,SZ.002172,澳洋科技
958,SZ.002173,创新医疗
959,SZ.002174,游族网络
960,SZ.002175,东方网络
961,SZ.002176,江特电机
962,SZ.000898,鞍钢股份
963,SZ.002177,御银股份
964,SZ.002178,延华智能
965,SZ.002179,中航光电
966,SZ.002180,纳思达
967,SZ.002182,云海金属
968,SZ.002183,怡亚通
969,SZ.002181,粤传媒
970,SZ.002184,海得控制
971,SZ.002185,华天科技
972,SZ.002186,全聚德
973,SZ.002187,广百股份
975,SZ.002189,利达光电
976,SZ.002190,成飞集成
977,SZ.002191,劲嘉股份
978,SZ.002192,融捷股份
979,SZ.002193,如意集团
981,SZ.002195,二三四五
982,SZ.002196,方正电机
983,SZ.002197,证通电子
984,SZ.002198,嘉应制药
985,SZ.002199,东晶电子
986,SZ.002200,云投生态
987,SZ.002201,九鼎新材
988,SZ.002204,大连重工
989,SZ.002205,国统股份
990,SZ.002206,海利得
992,SZ.002208,合肥城建
993,SZ.002209,达意隆
994,SZ.002210,飞马国际
995,SZ.002211,宏达新材
996,SZ.002212,南洋股份
997,SZ.002213,特尔佳
998,SZ.002214,大立科技
999,SZ.002215,诺普信
1000,SZ.002216,三全食品
1001,SZ.002217,合力泰
1002,SZ.002218,拓日新能
1003,SZ.002220,天宝食品
1004,SZ.002219,恒康医疗
1005,SZ.002221,东华能源
1006,SZ.002222,福晶科技
1007,SZ.002223,鱼跃医疗
1008,SZ.002224,三力士
1009,SZ.002225,濮耐股份
1010,SZ.002226,江南化工
1011,SZ.002227,奥特迅
1012,SZ.002228,合兴包装
1013,SZ.002229,鸿博股份
1014,SZ.002230,科大讯飞
1015,SZ.002231,奥维通信
1016,SZ.002233,塔牌集团
1017,SZ.002234,民和股份
1018,SZ.002235,安妮股份
1019,SZ.002236,大华股份
1020,SZ.002237,恒邦股份
1021,SZ.002239,奥特佳
1022,SZ.002241,歌尔股份
1023,SZ.002240,威华股份
1024,SZ.002238,天威视讯
1025,SZ.002242,九阳股份
1026,SZ.002243,通产丽星
1027,SZ.002244,滨江集团
1028,SZ.002245,澳洋顺昌
1029,SZ.002246,北化股份
1030,SZ.002247,帝龙文化
1031,SZ.002248,华东数控
1032,SZ.000488,晨鸣纸业
1034,SZ.002249,大洋电机
1035,SZ.002250,联化科技
1036,SZ.002251,步步高
1037,SZ.002252,上海莱士
1038,SZ.002253,川大智胜
1039,SZ.002254,泰和新材
1040,SZ.002255,海陆重工
1041,SZ.002256,兆新股份
1042,SZ.002258,利尔化学
1043,SZ.002259,升达林业
1045,SZ.002261,拓维信息
1046,SZ.002262,恩华药业
1048,SZ.002264,新华都
1049,SZ.002265,西仪股份
1050,SZ.002266,浙富控股
1051,SZ.002268,卫士通
1052,SZ.002267,陕天然气
1053,SZ.002269,美邦服饰
1054,SZ.002270,华明装备
1055,SZ.002271,东方雨虹
1056,SZ.002272,川润股份
1057,SZ.002273,水晶光电
1058,SZ.002274,华昌化工
1059,SZ.002275,桂林三金
1060,SZ.002276,万马股份
1061,SZ.002277,友阿股份
1062,SZ.002278,神开股份
1063,SZ.002279,久其软件
1064,SZ.002280,联络互动
1065,SZ.002281,光迅科技
1066,SZ.002282,博深工具
1067,SZ.002283,天润曲轴
1068,SZ.002284,亚太股份
1069,SZ.002285,世联行
1070,SZ.002286,保龄宝
1071,SZ.002287,奇正藏药
1072,SZ.002288,超华科技
1073,SZ.002289,宇顺电子
1074,SZ.002290,中科新材
1075,SZ.002291,星期六
1076,SZ.002292,奥飞娱乐
1077,SZ.002293,罗莱生活
1078,SZ.002294,信立泰
1079,SZ.002295,精艺股份
1080,SZ.002296,辉煌科技
1081,SZ.002297,博云新材
1082,SZ.002298,中电鑫龙
1083,SZ.002299,圣农发展
1084,SZ.002300,太阳电缆
1085,SZ.002301,齐心集团
1086,SZ.300001,特锐德
1087,SZ.300002,神州泰岳
1088,SZ.300003,乐普医疗
1089,SZ.300004,南风股份
1090,SZ.300005,探路者
1091,SZ.300006,莱美药业
1092,SZ.300007,汉威科技
1093,SZ.300008,天海防务
1094,SZ.300009,安科生物
1095,SZ.300010,立思辰
1096,SZ.300011,鼎汉技术
1097,SZ.300012,华测检测
1098,SZ.300013,新宁物流
1099,SZ.300014,亿纬锂能
1100,SZ.300015,爱尔眼科
1101,SZ.300016,北陆药业
1102,SZ.300017,网宿科技
1103,SZ.300018,中元股份
1104,SZ.300019,硅宝科技
1105,SZ.300020,银江股份
1106,SZ.300021,大禹节水
1107,SZ.300022,吉峰农机
1108,SZ.300023,宝德股份
1109,SZ.300024,机器人
1110,SZ.300025,华星创业
1111,SZ.300026,红日药业
1112,SZ.300027,华谊兄弟
1113,SZ.300028,金亚科技
1114,SZ.002302,西部建设
1115,SZ.002303,美盈森
1116,SZ.002304,洋河股份
1117,SZ.002305,南国置业
1119,SZ.002307,北新路桥
1120,SZ.002308,威创股份
1121,SZ.002309,中利集团
1122,SZ.002310,东方园林
1123,SZ.002311,海大集团
1124,SZ.002312,三泰控股
1125,SZ.002313,日海通讯
1126,SZ.002314,南山控股
1127,SZ.002315,焦点科技
1128,SZ.002316,键桥通讯
1129,SZ.002317,众生药业
1130,SZ.002318,久立特材
1131,SZ.002319,乐通股份
1132,SZ.002320,海峡股份
1133,SZ.002321,华英农业
1134,SZ.002322,理工环科
1135,SZ.002323,雅百特
1136,SZ.002324,普利特
1137,SZ.002325,洪涛股份
1138,SZ.002326,永太科技
1139,SZ.300029,天龙光电
1140,SZ.300030,阳普医疗
1141,SZ.300031,宝通科技
1142,SZ.300032,金龙机电
1143,SZ.300033,同花顺
1144,SZ.300034,钢研高纳
1145,SZ.300035,中科电气
1146,SZ.300036,超图软件
1147,SZ.002327,富安娜
1148,SZ.002328,新朋股份
1149,SZ.002329,皇氏集团
1150,SZ.002330,得利斯
1151,SZ.002331,皖通科技
1152,SZ.300037,新宙邦
1153,SZ.300038,梅泰诺
1154,SZ.300039,上海凯宝
1155,SZ.300040,九洲电气
1156,SZ.300041,回天新材
1157,SZ.300042,朗科科技
1158,SZ.002332,仙琚制药
1159,SZ.002333,罗普斯金
1160,SZ.002334,英威腾
1161,SZ.002335,科华恒盛
1162,SZ.002336,人人乐
1163,SZ.002337,赛象科技
1164,SZ.002338,奥普光电
1165,SZ.300043,星辉娱乐
1166,SZ.300044,赛为智能
1167,SZ.300045,华力创通
1168,SZ.300046,台基股份
1169,SZ.300047,天源迪科
1170,SZ.300048,合康新能
1171,SZ.300049,福瑞股份
1172,SZ.300050,世纪鼎利
1173,SZ.002339,积成电子
1174,SZ.002340,格林美
1175,SZ.002341,新纶科技
1176,SZ.002342,巨力索具
1177,SZ.002343,慈文传媒
1178,SZ.002344,海宁皮城
1179,SZ.002345,潮宏基
1180,SZ.002346,柘中股份
1181,SZ.002347,泰尔股份
1182,SZ.002348,高乐股份
1183,SZ.002349,精华制药
1184,SZ.002350,北京科锐
1185,SZ.002351,漫步者
1186,SZ.002352,顺丰控股
1187,SZ.002353,杰瑞股份
1188,SZ.002354,天神娱乐
1189,SZ.002355,兴民智通
1190,SZ.002356,赫美集团
1191,SZ.002357,富临运业
1192,SZ.002358,森源电气
1193,SZ.002359,北讯集团
1194,SZ.300051,三五互联
1195,SZ.300052,中青宝
1196,SZ.300053,欧比特
1197,SZ.300054,鼎龙股份
1198,SZ.300055,万邦达
1199,SZ.300056,三维丝
1200,SZ.300057,万顺股份
1201,SZ.300058,蓝色光标
1202,SZ.002360,同德化工
1203,SZ.002361,神剑股份
1204,SZ.002362,汉王科技
1205,SZ.002363,隆基机械
1206,SZ.002364,中恒电气
1207,SZ.002365,永安药业
1208,SZ.002366,台海核电
1209,SZ.002367,康力电梯
1210,SZ.002368,太极股份
1211,SZ.002369,卓翼科技
1212,SZ.002370,亚太药业
1213,SZ.002371,北方华创
1214,SZ.002372,伟星新材
1215,SZ.002373,千方科技
1216,SZ.002374,丽鹏股份
1217,SZ.300059,东方财富
1218,SZ.300061,康旗股份
1219,SZ.300062,中能电气
1220,SZ.002375,亚厦股份
1221,SZ.002376,新北洋
1222,SZ.002377,国创高新
1223,SZ.300063,天龙集团
1224,SZ.300064,豫金刚石
1225,SZ.300065,海兰信
1226,SZ.300066,三川智慧
1227,SZ.002232,启明信息
1228,SZ.002378,章源钨业
1229,SZ.002379,宏创控股
1230,SZ.002380,科远股份
1231,SZ.002381,双箭股份
1232,SZ.002382,蓝帆医疗
1233,SZ.002383,合众思壮
1234,SZ.002384,东山精密
1235,SZ.002385,大北农
1236,SZ.002386,天原集团
1237,SZ.002387,黑牛食品
1238,SZ.002388,新亚制程
1239,SZ.002389,南洋科技
1240,SZ.002390,信邦制药
1241,SZ.002391,长青股份
1242,SZ.300067,安诺其
1243,SZ.300068,南都电源
1244,SZ.300069,金利华电
1245,SZ.300070,碧水源
1246,SZ.300071,华谊嘉信
1247,SZ.002392,北京利尔
1248,SZ.002393,力生制药
1249,SZ.002394,联发股份
1250,SZ.300072,三聚环保
1251,SZ.300073,当升科技
1252,SZ.300074,华平股份
1253,SZ.300075,数字政通
1254,SZ.002395,双象股份
1255,SZ.002397,梦洁股份
1256,SZ.300076,GQY视讯
1257,SZ.300077,国民技术
1258,SZ.300078,思创医惠
1259,SZ.300079,数码科技
1260,SZ.002398,建研集团
1261,SZ.002399,海普瑞
1262,SZ.002400,省广集团
1263,SZ.002401,中远海科
1264,SZ.002402,和而泰
1265,SZ.002403,爱仕达
1266,SZ.002404,嘉欣丝绸
1267,SZ.002405,四维图新
1268,SZ.002406,远东传动
1269,SZ.002407,多氟多
1270,SZ.002408,齐翔腾达
1271,SZ.300081,恒信东方
1272,SZ.300082,奥克股份
1273,SZ.300083,劲胜智能
1274,SZ.300084,海默科技
1275,SZ.002409,雅克科技
1276,SZ.002410,广联达
1277,SZ.002411,必康股份
1278,SZ.002412,汉森制药
1279,SZ.300085,银之杰
1280,SZ.300086,康芝药业
1281,SZ.300087,荃银高科
1282,SZ.300088,长信科技
1283,SZ.002413,雷科防务
1284,SZ.002415,海康威视
1285,SZ.002416,爱施德
1286,SZ.002417,深南股份
1287,SZ.002418,康盛股份
1288,SZ.002419,天虹股份
1289,SZ.002420,毅昌股份
1290,SZ.002421,达实智能
1291,SZ.002422,科伦药业
1292,SZ.002423,中原特钢
1293,SZ.002424,贵州百灵
1294,SZ.002425,凯撒文化
1295,SZ.002426,胜利精密
1297,SZ.002428,云南锗业
1298,SZ.002429,兆驰股份
1299,SZ.002430,杭氧股份
1300,SZ.002431,棕榈股份
1301,SZ.002432,九安医疗
1302,SZ.002433,太安堂
1303,SZ.002434,万里扬
1304,SZ.002435,长江润发
1305,SZ.002436,兴森科技
1306,SZ.002396,星网锐捷
1307,SZ.002437,誉衡药业
1308,SZ.002438,江苏神通
1309,SZ.002439,启明星辰
1310,SZ.300080,易成新能
1311,SZ.300089,文化长城
1312,SZ.300090,盛运环保
1313,SZ.300091,金通灵
1314,SZ.002440,闰土股份
1315,SZ.002441,众业达
1316,SZ.002442,龙星化工
1317,SZ.002443,金洲管道
1318,SZ.300092,科新机电
1319,SZ.300093,金刚玻璃
1320,SZ.300094,国联水产
1321,SZ.002444,巨星科技
1322,SZ.002445,中南文化
1323,SZ.002446,盛路通信
1324,SZ.002447,晨鑫科技
1325,SZ.002414,高德红外
1326,SZ.002448,中原内配
1327,SZ.002449,国星光电
1328,SZ.002450,康得新
1329,SZ.002451,摩恩电气
1330,SZ.002452,长高集团
1331,SZ.002453,天马精化
1332,SZ.002454,松芝股份
1333,SZ.300095,华伍股份
1334,SZ.300096,易联众
1335,SZ.300097,智云股份
1336,SZ.300098,高新兴
1337,SZ.002455,百川股份
1338,SZ.002456,欧菲科技
1339,SZ.002457,青龙管业
1340,SZ.300099,精准信息
1341,SZ.300100,双林股份
1342,SZ.300101,振芯科技
1343,SZ.002458,益生股份
1344,SZ.002459,天业通联
1345,SZ.002460,赣锋锂业
1346,SZ.300102,乾照光电
1347,SZ.300103,达刚路机
1348,SZ.300104,乐视网
1349,SZ.002461,珠江啤酒
1350,SZ.002462,嘉事堂
1351,SZ.002463,沪电股份
1352,SZ.300105,龙源技术
1353,SZ.300106,西部牧业
1354,SZ.300107,建新股份
1355,SZ.300108,吉药控股
1356,SZ.300109,新开源
1357,SZ.300110,华仁药业
1358,SZ.300111,向日葵
1359,SZ.300112,万讯自控
1360,SZ.300113,顺网科技
1361,SZ.300114,中航电测
1362,SZ.002464,众应互联
1363,SZ.002465,海格通信
1364,SZ.002466,天齐锂业
1365,SZ.300115,长盈精密
1366,SZ.300116,坚瑞沃能
1367,SZ.300117,嘉寓股份
1368,SZ.300118,东方日升
1369,SZ.002467,二六三
1370,SZ.002468,申通快递
1371,SZ.002469,三维工程
1372,SZ.002470,金正大
1373,SZ.002471,中超控股
1374,SZ.002472,双环传动
1376,SZ.002474,榕基软件
1377,SZ.002475,立讯精密
1378,SZ.002476,宝莫股份
1379,SZ.002477,雏鹰农牧
1380,SZ.300119,瑞普生物
1381,SZ.300120,经纬电材
1382,SZ.300121,阳谷华泰
1383,SZ.002478,常宝股份
1384,SZ.002479,富春环保
1385,SZ.002480,新筑股份
1386,SZ.002481,双塔食品
1387,SZ.300122,智飞生物
1388,SZ.300123,亚光科技
1389,SZ.300124,汇川技术
1390,SZ.002482,广田集团
1391,SZ.002483,润邦股份
1392,SZ.002484,江海股份
1393,SZ.002202,金风科技
1394,SZ.300125,易世达
1395,SZ.300126,锐奇股份
1396,SZ.300127,银河磁体
1397,SZ.300128,锦富技术
1398,SZ.002485,希努尔
1399,SZ.002486,嘉麟杰
1400,SZ.002487,大金重工
1401,SZ.300129,泰胜风能
1402,SZ.300130,新国都
1403,SZ.300131,英唐智控
1404,SZ.002488,金固股份
1405,SZ.002489,浙江永强
1406,SZ.002490,山东墨龙
1407,SZ.002491,通鼎互联
1408,SZ.300132,青松股份
1409,SZ.300133,华策影视
1410,SZ.300134,大富科技
1411,SZ.300135,宝利国际
1412,SZ.002492,恒基达鑫
1413,SZ.002493,荣盛石化
1414,SZ.002494,华斯股份
1415,SZ.002495,佳隆股份
1416,SZ.300136,信维通信
1417,SZ.300137,先河环保
1418,SZ.300138,晨光生物
1419,SZ.002496,辉丰股份
1420,SZ.002497,雅化集团
1421,SZ.002498,汉缆股份
1422,SZ.002499,科林环保
1423,SZ.300139,晓程科技
1424,SZ.300140,中环装备
1425,SZ.300141,和顺电气
1426,SZ.300142,沃森生物
1427,SZ.002500,山西证券
1428,SZ.002501,利源精制
1429,SZ.002502,骅威文化
1430,SZ.002503,搜于特
1431,SZ.002504,弘高创意
1432,SZ.002505,大康农业
1433,SZ.002506,协鑫集成
1434,SZ.002507,涪陵榨菜
1435,SZ.002508,老板电器
1436,SZ.002509,天广中茂
1437,SZ.002510,天汽模
1438,SZ.002511,中顺洁柔
1439,SZ.002512,达华智能
1440,SZ.002513,蓝丰生化
1441,SZ.002514,宝馨科技
1442,SZ.002515,金字火腿
1443,SZ.002516,旷达科技
1444,SZ.002517,恺英网络
1445,SZ.002518,科士达
1446,SZ.002519,银河电子
1447,SZ.300143,星普医科
1448,SZ.300144,宋城演艺
1449,SZ.300145,中金环境
1450,SZ.002520,日发精机
1451,SZ.002521,齐峰新材
1452,SZ.002523,天桥起重
1453,SZ.300146,汤臣倍健
1454,SZ.300147,香雪制药
1455,SZ.300148,天舟文化
1456,SZ.002524,光正集团
1457,SZ.002526,山东矿机
1458,SZ.300149,量子高科
1459,SZ.300150,世纪瑞尔
1460,SZ.300151,昌红科技
1461,SZ.002527,新时达
1462,SZ.002528,英飞拓
1463,SZ.002529,海源机械
1464,SZ.300152,科融环境
1465,SZ.300153,科泰电源
1466,SZ.300154,瑞凌股份
1467,SZ.002530,金财互联
1468,SZ.002531,天顺风能
1469,SZ.002532,新界泵业
1470,SZ.002533,金杯电工
1471,SZ.300155,安居宝
1472,SZ.300156,神雾环保
1473,SZ.300157,恒泰艾普
1474,SZ.300158,振东制药
1475,SZ.300159,新研股份
1476,SZ.002534,杭锅股份
1477,SZ.002537,海联金汇
1478,SZ.002535,林州重机
1479,SZ.002536,西泵股份
1480,SZ.300160,秀强股份
1481,SZ.300161,华中数控
1482,SZ.300162,雷曼股份
1483,SZ.300163,先锋新材
1484,SZ.300164,通源石油
1485,SZ.002538,司尔特
1486,SZ.002539,云图控股
1487,SZ.002540,亚太科技
1488,SZ.002541,鸿路钢构
1489,SZ.300165,天瑞仪器
1490,SZ.300166,东方国信
1491,SZ.300167,迪威迅
1492,SZ.300168,万达信息
1493,SZ.300169,天晟新材
1494,SZ.002542,中化岩土
1495,SZ.002543,万和电气
1496,SZ.002544,杰赛科技
1497,SZ.300170,汉得信息
1498,SZ.300171,东富龙
1499,SZ.300172,中电环保
1500,SZ.300173,智慧松德
1501,SZ.300174,元力股份
1502,SZ.002545,东方铁塔
1503,SZ.002546,新联电子
1504,SZ.300175,朗源股份
1505,SZ.300176,鸿特科技
1506,SZ.300177,中海达
1507,SZ.300178,腾邦国际
1508,SZ.300179,四方达
1509,SZ.002547,春兴精工
1510,SZ.002548,金新农
1511,SZ.002549,凯美特气
1512,SZ.002550,千红制药
1513,SZ.300180,华峰超纤
1514,SZ.300181,佐力药业
1515,SZ.300182,捷成股份
1516,SZ.300183,东软载波
1517,SZ.300184,力源信息
1518,SZ.002551,尚荣医疗
1520,SZ.002553,南方轴承
1521,SZ.002554,惠博普
1522,SZ.002555,三七互娱
1523,SZ.002556,辉隆股份
1524,SZ.002557,洽洽食品
1525,SZ.002558,巨人网络
1526,SZ.002559,亚威股份
1527,SZ.002560,通达股份
1528,SZ.002561,徐家汇
1529,SZ.300185,通裕重工
1530,SZ.300187,永清环保
1531,SZ.002562,兄弟科技
1532,SZ.002564,天沃科技
1533,SZ.002563,森马服饰
1534,SZ.300188,美亚柏科
1535,SZ.300189,神农基因
1536,SZ.300190,维尔利
1537,SZ.300191,潜能恒信
1538,SZ.002565,顺灏股份
1539,SZ.002566,益盛药业
1540,SZ.300192,科斯伍德
1541,SZ.300193,佳士科技
1542,SZ.300194,福安药业
1543,SZ.002567,唐人神
1544,SZ.002568,百润股份
1545,SZ.300195,长荣股份
1546,SZ.300196,长海股份
1547,SZ.300197,铁汉生态
1548,SZ.300198,纳川股份
1549,SZ.300199,翰宇药业
